Order ID,Order Date,Shop,Pick Up Emirate,Drop Off Emirate,Drop Off Area,Delivery Company,Status,COD,Delivery Cost,Charge to Customer,Category,Delivery Route,Month - Formula,Month
3181,7/9/2020,Shop016,Dubai,Dubai,,DeliveryCompany02,Delivered,,AED 30.00,AED 30.00,,Dubai to Dubai,September,September 
3172,7/9/2020,Shop029,Dubai,Abu Dhabi,Khalifa A,DeliveryCompany01,Delivered,AED 50.00,AED 32.00,AED 50.00,,Dubai to Abu Dhabi,September,September 
3162,7/9/2020,Shop015,Dubai,Umm Al Quwain,Al Salamah,DeliveryCompany02,Delivered,,AED 30.00,AED 45.00,,Dubai to Umm Al Quwain,September,September 
3175,7/9/2020,Shop046,Al Ain,Abu Dhabi,Shahamah,DeliveryCompany01,Delivered,AED 240.00,AED 32.00,AED 50.00,,Al Ain to Abu Dhabi,September,September 
3167,7/9/2020,Shop032,Abu Dhabi,Fujeirah,Near Thumbay Hospital,DeliveryCompany01,Delivered,,AED 32.00,AED 60.00,,Abu Dhabi to Fujeirah,September,September 
3166,7/9/2020,Shop029,Dubai,Abu Dhabi,,DeliveryCompany01,Delivered,AED 50.00,AED 32.00,AED 50.00,,Dubai to Abu Dhabi,September,September 
3188,7/9/2020,Shop025,Sharjah,Sharjah,Villa 147,DeliveryCompany04,Delivered,,AED 35.00,AED 45.00,,Sharjah to Sharjah,September,September 
3183,7/9/2020,Shop016,Dubai,Dubai,,DeliveryCompany02,Delivered,,AED 30.00,AED 30.00,,Dubai to Dubai,September,September 
3160,7/9/2020,Shop007,Sharjah,Dubai,jabal Ali,DeliveryCompany01,Delivered,AED 795.00,AED 32.00,AED 45.00,,Sharjah to Dubai,September,September 
3161,7/9/2020,Shop042,Abu Dhabi,Fujeirah,Fujairah,DeliveryCompany01,Delivered,,AED 32.00,AED 45.00,,Abu Dhabi to Fujeirah,September,September 
3171,7/9/2020,Shop005,Sharjah,Abu Dhabi,,DeliveryCompany01,Delivered,,AED 32.00,AED 45.00,,Sharjah to Abu Dhabi,September,September 
3169,7/9/2020,Shop022,Abu Dhabi,Al Ain,Al Bateen ,DeliveryCompany01,Delivered,,AED 32.00,AED 50.00,,Abu Dhabi to Al Ain,September,September 
3184,7/9/2020,Shop016,Dubai,Dubai,,DeliveryCompany02,Delivered,,AED 30.00,AED 30.00,,Dubai to Dubai,September,September 
3165,7/9/2020,Shop049,Sharjah,Dubai,Emirates Towers,DeliveryCompany04,Delivered,,AED 35.00,AED 40.00,,Sharjah to Dubai,September,September 
3177,7/9/2020,Shop038,Abu Dhabi,Ras Al Khaimah,Mamourah,DeliveryCompany02,Delivered,AED 60.00,AED 30.00,AED 60.00,,Abu Dhabi to Ras Al Khaimah,September,September 
3173,7/9/2020,Shop011,Sharjah,Abu Dhabi,NYU AD,DeliveryCompany01,Delivered,,AED 32.00,AED 50.00,,Sharjah to Abu Dhabi,September,September 
3180,7/9/2020,Shop016,Dubai,Dubai,,DeliveryCompany02,Delivered,,AED 30.00,AED 30.00,,Dubai to Dubai,September,September 
3186,7/9/2020,Shop003,Abu Dhabi,Dubai,Lantana,DeliveryCompany01,Delivered,,AED 32.00,AED 45.00,,Abu Dhabi to Dubai,September,September 
3168,7/9/2020,Shop013,Dubai,Sharjah,Rahmaniyah,DeliveryCompany02,Delivered,,AED 30.00,AED 45.00,,Dubai to Sharjah,September,September 
3211,8/9/2020,Shop011,Sharjah,Dubai,D3,DeliveryCompany01,Delivered,,AED 32.00,AED 45.00,,Sharjah to Dubai,September,September 
3209,8/9/2020,Shop043,Dubai,Ras Al Khaimah,Al Dhait,DeliveryCompany01,Delivered,,AED 32.00,AED 50.00,,Dubai to Ras Al Khaimah,September,September 
3204,8/9/2020,Shop006,Dubai,Dubai,Jumeirah park District,DeliveryCompany02,Cancelled/Returned,,AED 0.00,AED 0.00,,Dubai to Dubai,September,September 
3193,8/9/2020,Shop011,Sharjah,Abu Dhabi,NYU AD,DeliveryCompany01,Delivered,,AED 32.00,AED 50.00,,Sharjah to Abu Dhabi,September,September 
3206,8/9/2020,Shop048,Abu Dhabi,Dubai,Al Tawar 3,DeliveryCompany01,Delivered,,AED 32.00,AED 50.00,,Abu Dhabi to Dubai,September,September 
3201,8/9/2020,Shop006,Dubai,Dubai,Dubai Media City,DeliveryCompany02,Delivered,,AED 30.00,AED 30.00,,Dubai to Dubai,September,September 
3210,8/9/2020,Shop029,Dubai,Abu Dhabi,Almuroor,DeliveryCompany01,Cancelled/Returned,,AED 0.00,AED 0.00,,Dubai to Abu Dhabi,September,September 
3198,8/9/2020,Shop017,Dubai,Sharjah,,DeliveryCompany01,Delivered,,AED 32.00,AED 45.00,,Dubai to Sharjah,September,September 
3212,8/9/2020,Shop042,Abu Dhabi,Abu Dhabi,,DeliveryCompany03,Delivered,,AED 30.00,AED 45.00,,Abu Dhabi to Abu Dhabi,September,September 
3202,8/9/2020,Shop006,Dubai,Dubai,Springs 6,DeliveryCompany02,Delivered,,AED 30.00,AED 30.00,,Dubai to Dubai,September,September 
3197,8/9/2020,Shop005,Sharjah,Abu Dhabi,Al Bahia,DeliveryCompany01,Delivered,,AED 32.00,AED 45.00,,Sharjah to Abu Dhabi,September,September 
3203,8/9/2020,Shop006,Dubai,Dubai,Sports City,DeliveryCompany02,Delivered,,AED 30.00,AED 30.00,,Dubai to Dubai,September,September 
3195,8/9/2020,Shop050,Abu Dhabi,Dubai,Al Quoz,DeliveryCompany01,Delivered,,AED 32.00,AED 50.00,,Abu Dhabi to Dubai,September,September 
3207,8/9/2020,Shop015,Dubai,Sharjah,"A l Qadisiya, Villa 37",DeliveryCompany02,Delivered,,AED 30.00,AED 45.00,,Dubai to Sharjah,September,September 
3191,8/9/2020,Shop018,Abu Dhabi,Al Ain,Salamat,DeliveryCompany01,Delivered,AED 50.00,AED 32.00,AED 50.00,,Abu Dhabi to Al Ain,September,September 
3205,8/9/2020,Shop023,Abu Dhabi,Al Ain,Zakhir ,DeliveryCompany01,Delivered,,AED 32.00,AED 50.00,,Abu Dhabi to Al Ain,September,September 
3196,8/9/2020,Shop022,Abu Dhabi,Dubai,,DeliveryCompany01,Delivered,,AED 32.00,AED 50.00,,Abu Dhabi to Dubai,September,September 
3200,8/9/2020,Shop006,Dubai,Dubai,WTC,DeliveryCompany02,Delivered,,AED 30.00,AED 30.00,,Dubai to Dubai,September,September 
3199,8/9/2020,Shop006,Dubai,Dubai,DIFC,DeliveryCompany02,Delivered,,AED 30.00,AED 30.00,,Dubai to Dubai,September,September 
3194,8/9/2020,Shop050,Abu Dhabi,Ajman,Al Rawdha 3,DeliveryCompany01,Delivered,,AED 32.00,AED 50.00,,Abu Dhabi to Ajman,September,September 
3213,8/9/2020,Shop051,Abu Dhabi,Abu Dhabi,Bain Al Jesrain,DeliveryCompany03,Delivered,,AED 30.00,AED 45.00,,Abu Dhabi to Abu Dhabi,September,September 
3208,8/9/2020,Shop015,Dubai,Ras Al Khaimah,he Ritz-Carlton,DeliveryCompany02,Delivered,,AED 30.00,AED 45.00,,Dubai to Ras Al Khaimah,September,September 
3192,8/9/2020,Shop023,Abu Dhabi,Dubai,,DeliveryCompany01,Delivered,,AED 32.00,AED 50.00,,Abu Dhabi to Dubai,September,September 
3237,9/9/2020,Shop011,Sharjah,Fujeirah,Al Aqah,DeliveryCompany01,Delivered,,AED 32.00,AED 50.00,,Sharjah to Fujeirah,September,September 
3219,9/9/2020,Shop052,Sharjah,Abu Dhabi,Albahya,DeliveryCompany01,Delivered,,AED 32.00,AED 50.00,,Sharjah to Abu Dhabi,September,September 
3217,9/9/2020,Shop025,Sharjah,Abu Dhabi,Dhafeer Street 289,DeliveryCompany01,Delivered,,AED 32.00,AED 0.00,,Sharjah to Abu Dhabi,September,September 
3233,9/9/2020,Shop007,Sharjah,Abu Dhabi,Mushrif,DeliveryCompany01,Delivered,AED 200.00,AED 32.00,AED 50.00,,Sharjah to Abu Dhabi,September,September 
3224,9/9/2020,Shop006,Dubai,Dubai,Meadows,DeliveryCompany02,Delivered,,AED 30.00,AED 30.00,,Dubai to Dubai,September,September 
3225,9/9/2020,Shop006,Dubai,Dubai,JPD,DeliveryCompany02,Delivered,,AED 30.00,AED 30.00,,Dubai to Dubai,September,September 
3227,9/9/2020,Shop012,Abu Dhabi,Al Ain,Al yahar,DeliveryCompany01,Delivered,,AED 32.00,AED 50.00,,Abu Dhabi to Al Ain,September,September 
3220,9/9/2020,Shop052,Sharjah,Abu Dhabi,Al nahyan campus ,DeliveryCompany01,Delivered,,AED 32.00,AED 50.00,,Sharjah to Abu Dhabi,September,September 
3232,9/9/2020,Shop015,Dubai,Abu Dhabi,Al Rahbah,DeliveryCompany02,Delivered,,AED 30.00,AED 45.00,,Dubai to Abu Dhabi,September,September 
3238,9/9/2020,Shop025,Sharjah,Dubai,Nad Al. Hamar,DeliveryCompany04,Delivered,,AED 35.00,AED 45.00,,Sharjah to Dubai,September,September 
3215,9/9/2020,Shop046,Al Ain,Abu Dhabi,Al Maqta,DeliveryCompany01,Delivered,AED 250.00,AED 32.00,AED 50.00,,Al Ain to Abu Dhabi,September,September 
3239,9/9/2020,Shop053,Al Ain,Dubai,Al Safa 1,DeliveryCompany01,Delivered,,AED 32.00,AED 50.00,,Al Ain to Dubai,September,September 
3226,9/9/2020,Shop029,Dubai,Dubai,Nestle,DeliveryCompany01,Cancelled/Returned,,AED 0.00,AED 0.00,,Dubai to Dubai,September,September 
3216,9/9/2020,Shop046,Al Ain,Abu Dhabi,Al Nahyan,DeliveryCompany01,Delivered,AED 50.00,AED 32.00,AED 50.00,,Al Ain to Abu Dhabi,September,September 
3221,9/9/2020,Shop015,Dubai,Ras Al Khaimah,The Ritz-Carlton ,DeliveryCompany02,Delivered,,AED 30.00,AED 45.00,,Dubai to Ras Al Khaimah,September,September 
3231,9/9/2020,Shop015,Dubai,Al Ain,mezyad area,DeliveryCompany02,Delivered,,AED 30.00,AED 45.00,,Dubai to Al Ain,September,September 
3223,9/9/2020,Shop035,Sharjah,Abu Dhabi,Al Rahbah,DeliveryCompany01,Delivered,,AED 32.00,AED 50.00,,Sharjah to Abu Dhabi,September,September 
3234,9/9/2020,Shop009,Abu Dhabi,Dubai,Al Mizhar 2,DeliveryCompany01,Delivered,,AED 32.00,AED 50.00,,Abu Dhabi to Dubai,September,September 
3214,9/9/2020,Shop001,Abu Dhabi,Al Ain,Villa 84,DeliveryCompany01,Delivered,,AED 32.00,AED 50.00,,Abu Dhabi to Al Ain,September,September 
3229,9/9/2020,Shop023,Abu Dhabi,Al Ain,Hai Zayed,DeliveryCompany01,Delivered,,AED 32.00,AED 50.00,,Abu Dhabi to Al Ain,September,September 
3228,9/9/2020,Shop023,Abu Dhabi,Sharjah,MUGHADIR,DeliveryCompany01,Delivered,,AED 32.00,AED 50.00,,Abu Dhabi to Sharjah,September,September 
3235,9/9/2020,Shop054,Abu Dhabi,Sharjah,AL Juraina,DeliveryCompany01,Delivered,,AED 32.00,AED 50.00,,Abu Dhabi to Sharjah,September,September 
3218,9/9/2020,Shop003,Abu Dhabi,Al Ain,Villa 61,DeliveryCompany01,Delivered,,AED 32.00,AED 45.00,,Abu Dhabi to Al Ain,September,September 
3236,9/9/2020,Shop010,Abu Dhabi,Dubai,Muhsaisna,DeliveryCompany01,Cancelled/Returned,,AED 0.00,AED 0.00,,Abu Dhabi to Dubai,September,September 
3222,9/9/2020,Shop035,Sharjah,Abu Dhabi,Shakhbout City,DeliveryCompany01,Delivered,,AED 32.00,AED 50.00,,Sharjah to Abu Dhabi,September,September 
3230,9/9/2020,Shop004,Abu Dhabi,Ras Al Khaimah,AL Rams,DeliveryCompany01,Delivered,,AED 32.00,AED 60.00,,Abu Dhabi to Ras Al Khaimah,September,September 
3241,10/9/2020,Shop009,Abu Dhabi,Dubai,Al Khawaneej ,DeliveryCompany01,Delivered,,AED 32.00,AED 50.00,,Abu Dhabi to Dubai,September,September 
3259,10/9/2020,Shop017,Dubai,Dubai,-,DeliveryCompany01,Delivered,,"AED 1,950.00","AED 3,150.00",,Dubai to Dubai,September,September 
3246,10/9/2020,Shop019,Dubai,Umm Al Quwain,,DeliveryCompany02,Delivered,AED 360.00,AED 30.00,AED 50.00,,Dubai to Umm Al Quwain,September,September 
3250,10/9/2020,Shop011,Sharjah,Abu Dhabi,NYU AD,DeliveryCompany01,Delivered,,AED 32.00,AED 50.00,,Sharjah to Abu Dhabi,September,September 
3257,10/9/2020,Shop055,Dubai,Dubai,Emirates towers,DeliveryCompany04,Delivered,,AED 35.00,AED 45.00,,Dubai to Dubai,September,September 
3251,10/9/2020,Shop015,Dubai,Al Ain,Radisson Blue Hotel ,DeliveryCompany02,Delivered,,AED 30.00,AED 45.00,,Dubai to Al Ain,September,September 
3254,10/9/2020,Shop048,Abu Dhabi,Al Ain,,DeliveryCompany01,Delivered,,AED 32.00,AED 50.00,,Abu Dhabi to Al Ain,September,September 
3240,10/9/2020,Shop023,Abu Dhabi,Dubai,,Unknown,Cancelled/Returned,,AED 0.00,AED 0.00,,Abu Dhabi to Dubai,September,September 
3242,10/9/2020,Shop037,Dubai,Al Ain,Mubazzarah Al Khadra,DeliveryCompany02,Delivered,,AED 30.00,AED 50.00,,Dubai to Al Ain,September,September 
3243,10/9/2020,Shop015,Dubai,Ras Al Khaimah,Al Soor area,DeliveryCompany02,Delivered,,AED 30.00,AED 45.00,,Dubai to Ras Al Khaimah,September,September 
3248,10/9/2020,Shop004,Abu Dhabi,Al Ain,Hili,DeliveryCompany01,Delivered,,AED 32.00,AED 50.00,,Abu Dhabi to Al Ain,September,September 
3249,10/9/2020,Shop013,Dubai,Dubai,Mirdif,DeliveryCompany02,Delivered,,AED 30.00,AED 45.00,,Dubai to Dubai,September,September 
3245,10/9/2020,Shop018,Abu Dhabi,Ajman,aljurf,DeliveryCompany01,Delivered,,AED 32.00,AED 50.00,,Abu Dhabi to Ajman,September,September 
3253,10/9/2020,Shop035,Sharjah,Fujeirah,,DeliveryCompany02,Cancelled/Returned,,AED 0.00,AED 0.00,,Sharjah to Fujeirah,September,September 
3252,10/9/2020,Shop015,Dubai,Fujeirah,Al Fujairah villa number 11/56,DeliveryCompany02,Delivered,,AED 30.00,AED 45.00,,Dubai to Fujeirah,September,September 
3255,10/9/2020,Shop048,Abu Dhabi,Al Ain,Alsarooj,DeliveryCompany01,Delivered,,AED 32.00,AED 50.00,,Abu Dhabi to Al Ain,September,September 
3258,10/9/2020,Shop056,Sharjah,Dubai,Mirdif,DeliveryCompany04,Delivered,,AED 35.00,AED 45.00,,Sharjah to Dubai,September,September 
3244,10/9/2020,Shop018,Abu Dhabi,Umm Al Quwain,alslma 3,DeliveryCompany01,Delivered,AED 215.00,AED 32.00,AED 60.00,,Abu Dhabi to Umm Al Quwain,September,September 
3256,10/9/2020,Shop048,Abu Dhabi,Sharjah,Al Qarayen,DeliveryCompany01,Delivered,,AED 32.00,AED 50.00,,Abu Dhabi to Sharjah,September,September 
3247,10/9/2020,Shop035,Sharjah,Al Ain,,Unknown,Cancelled/Returned,,AED 0.00,AED 0.00,,Sharjah to Al Ain,September,September 
3282,11/9/2020,Shop015,Dubai,Ras Al Khaimah,Sluth AlDhabit,DeliveryCompany02,Delivered,,AED 30.00,AED 45.00,,Dubai to Ras Al Khaimah,September,September 
3288,11/9/2020,Shop034,Dubai,Sharjah,Pearl Tower,Unknown,Cancelled/Returned,,AED 0.00,AED 0.00,,Dubai to Sharjah,September,September 
3274,11/9/2020,Shop049,Dubai,Abu Dhabi,,DeliveryCompany01,Delivered,,AED 32.00,AED 40.00,,Dubai to Abu Dhabi,September,September 
3266,11/9/2020,Shop016,Dubai,Dubai,JLT,DeliveryCompany01,Delivered,,AED 32.00,AED 30.00,,Dubai to Dubai,September,September 
3265,11/9/2020,Shop057,Abu Dhabi,Sharjah,Khorfakkan ,DeliveryCompany02,Delivered,,AED 30.00,AED 50.00,,Abu Dhabi to Sharjah,September,September 
3275,11/9/2020,Shop035,Abu Dhabi,Abu Dhabi,,DeliveryCompany01,Delivered,,AED 32.00,AED 45.00,,Abu Dhabi to Abu Dhabi,September,September 
3283,11/9/2020,Shop015,Dubai,Al Ain,Al Mnzaizlah,DeliveryCompany02,Delivered,,AED 30.00,AED 45.00,,Dubai to Al Ain,September,September 
3269,11/9/2020,Shop009,Abu Dhabi,Dubai,Um Suqueim 3,DeliveryCompany01,Delivered,,AED 32.00,AED 50.00,,Abu Dhabi to Dubai,September,September 
3262,11/9/2020,Shop001,Abu Dhabi,Sharjah,Ramaqiya,DeliveryCompany01,Delivered,,AED 32.00,AED 50.00,,Abu Dhabi to Sharjah,September,September 
3276,11/9/2020,Shop035,Abu Dhabi,Al Ain,,DeliveryCompany01,Delivered,,AED 32.00,AED 50.00,,Abu Dhabi to Al Ain,September,September 
3267,11/9/2020,Shop016,Dubai,Dubai,Jumeirah 1,DeliveryCompany01,Delivered,,AED 32.00,AED 30.00,,Dubai to Dubai,September,September 
3273,11/9/2020,Shop013,Dubai,Dubai,Al Safa 1,DeliveryCompany04,Delivered,,AED 35.00,AED 45.00,,Dubai to Dubai,September,September 
3285,11/9/2020,Shop015,Dubai,Ras Al Khaimah,Doube Tree,DeliveryCompany02,Delivered,,AED 30.00,AED 45.00,,Dubai to Ras Al Khaimah,September,September 
3279,11/9/2020,Shop015,Dubai,Fujeirah,Albaraha,DeliveryCompany02,Delivered,,AED 30.00,AED 45.00,,Dubai to Fujeirah,September,September 
3278,11/9/2020,Shop015,Dubai,Ras Al Khaimah,Julpharl tower,DeliveryCompany02,Delivered,,AED 30.00,AED 45.00,,Dubai to Ras Al Khaimah,September,September 
3268,11/9/2020,Shop037,Dubai,Abu Dhabi,Bloom Gardens Complex,DeliveryCompany02,Delivered,,AED 30.00,AED 50.00,,Dubai to Abu Dhabi,September,September 
3287,11/9/2020,Shop013,Dubai,Abu Dhabi,Al falah,DeliveryCompany02,Delivered,,AED 30.00,AED 50.00,,Dubai to Abu Dhabi,September,September 
3281,11/9/2020,Shop015,Dubai,Ras Al Khaimah,Khatt,DeliveryCompany02,Delivered,,AED 30.00,AED 45.00,,Dubai to Ras Al Khaimah,September,September 
3286,11/9/2020,Shop025,Sharjah,Ajman,Sheikh kalifa medical city,DeliveryCompany04,Delivered,,AED 30.00,AED 45.00,,Sharjah to Ajman,September,September 
3277,11/9/2020,Shop015,Dubai,Fujeirah,Zubara,DeliveryCompany02,Delivered,,AED 30.00,AED 45.00,,Dubai to Fujeirah,September,September 
3271,11/9/2020,Shop058,Abu Dhabi,Sharjah,Ghazal Tower,DeliveryCompany01,Delivered,,AED 32.00,AED 50.00,,Abu Dhabi to Sharjah,September,September 
3284,11/9/2020,Shop015,Dubai,Al Ain,Al Sarooj,DeliveryCompany02,Delivered,,AED 30.00,AED 45.00,,Dubai to Al Ain,September,September 
3263,11/9/2020,Shop023,Abu Dhabi,Al Ain,,DeliveryCompany01,Delivered,,AED 32.00,AED 50.00,,Abu Dhabi to Al Ain,September,September 
3260,11/9/2020,Shop053,Al Ain,Sharjah,,DeliveryCompany01,Delivered,,AED 32.00,AED 50.00,,Al Ain to Sharjah,September,September 
3280,11/9/2020,Shop015,Dubai,Ras Al Khaimah,Sluth AlDhabit,DeliveryCompany02,Delivered,,AED 30.00,AED 45.00,,Dubai to Ras Al Khaimah,September,September 
3270,11/9/2020,Shop036,Dubai,Dubai,Al barsha 3,DeliveryCompany04,Delivered,AED 165.00,AED 35.00,AED 45.00,,Dubai to Dubai,September,September 
3261,11/9/2020,Shop059,Abu Dhabi,Dubai,Al Wasl,DeliveryCompany01,Delivered,,AED 32.00,AED 50.00,,Abu Dhabi to Dubai,September,September 
3264,11/9/2020,Shop014,Dubai,Al Ain,Al gadeer,DeliveryCompany02,Delivered,,AED 0.00,AED 0.00,,Dubai to Al Ain,September,September 
3272,11/9/2020,Shop007,Sharjah,Abu Dhabi,WTV,DeliveryCompany01,Delivered,AED 125.00,AED 32.00,AED 50.00,,Sharjah to Abu Dhabi,September,September 
3291,12/9/2020,Shop016,Dubai,Dubai,City Walk ,DeliveryCompany01,Delivered,,AED 32.00,AED 30.00,,Dubai to Dubai,September,September 
3295,12/9/2020,Shop048,Abu Dhabi,Al Ain,Al Tiwayyah  ,DeliveryCompany01,Delivered,,AED 32.00,AED 50.00,,Abu Dhabi to Al Ain,September,September 
3290,12/9/2020,Shop016,Dubai,Dubai,Al Barsha 2,DeliveryCompany01,Delivered,,AED 32.00,AED 30.00,,Dubai to Dubai,September,September 
3297,12/9/2020,Shop015,Dubai,Ras Al Khaimah,Al Rams ,DeliveryCompany02,Delivered,,AED 30.00,AED 45.00,,Dubai to Ras Al Khaimah,September,September 
3292,12/9/2020,Shop016,Dubai,Dubai,Umm Suqueim 3,DeliveryCompany01,Delivered,,AED 32.00,AED 30.00,,Dubai to Dubai,September,September 
3293,12/9/2020,Shop016,Dubai,Dubai,Jumeirah isllands,DeliveryCompany01,Delivered,,AED 32.00,AED 30.00,,Dubai to Dubai,September,September 
3300,12/9/2020,Shop028,Ajman,Abu Dhabi,Bateen,DeliveryCompany02,Delivered,,AED 30.00,AED 45.00,,Ajman to Abu Dhabi,September,September 
3296,12/9/2020,Shop048,Abu Dhabi,Al Ain,Faja Hazaa,DeliveryCompany01,Delivered,,AED 32.00,AED 50.00,,Abu Dhabi to Al Ain,September,September 
3298,12/9/2020,Shop015,Dubai,Fujeirah,Dibba,DeliveryCompany02,Delivered,,AED 30.00,AED 45.00,,Dubai to Fujeirah,September,September 
3289,12/9/2020,Shop060,Dubai,Abu Dhabi,Masdar Gate,DeliveryCompany02,Delivered,,AED 30.00,AED 50.00,,Dubai to Abu Dhabi,September,September 
3294,12/9/2020,Shop035,Sharjah,Ras Al Khaimah,Al Dhaith South ,DeliveryCompany01,Delivered,,AED 32.00,AED 50.00,,Sharjah to Ras Al Khaimah,September,September 
3302,12/9/2020,Shop033,Dubai,Abu Dhabi,MBZ City ,DeliveryCompany01,Delivered,,AED 32.00,AED 50.00,,Dubai to Abu Dhabi,September,September 
3303,12/9/2020,Shop037,Dubai,Dubai,Al Qusais Industrial Area,DeliveryCompany04,Delivered,,AED 35.00,AED 45.00,,Dubai to Dubai,September,September 
3301,12/9/2020,Shop011,Sharjah,Abu Dhabi,NYU AD,DeliveryCompany01,Delivered,,AED 32.00,AED 50.00,,Sharjah to Abu Dhabi,September,September 
3304,12/9/2020,Shop029,Sharjah,Dubai,Gfalleria Mall,DeliveryCompany04,Delivered,AED 77.00,AED 35.00,AED 45.00,,Sharjah to Dubai,September,September 
3299,12/9/2020,Shop036,Dubai,Dubai,nad al sheba 2,DeliveryCompany01,Delivered,AED 195.00,AED 32.00,AED 45.00,,Dubai to Dubai,September,September 
3309,13/9/2020,Shop006,Dubai,Dubai,umm suqueim,DeliveryCompany01,Delivered,,AED 32.00,AED 30.00,,Dubai to Dubai,September,September 
3305,13/9/2020,Shop003,Abu Dhabi,Al Ain,Al Mas'oudi,DeliveryCompany01,Delivered,,AED 32.00,AED 45.00,,Abu Dhabi to Al Ain,September,September 
3307,13/9/2020,Shop042,Abu Dhabi,Sharjah,Jazzat,DeliveryCompany01,Delivered,,AED 32.00,AED 45.00,,Abu Dhabi to Sharjah,September,September 
3313,13/9/2020,Shop017,Dubai,Dubai,,DeliveryCompany02,Delivered,AED 105.00,AED 30.00,AED 45.00,,Dubai to Dubai,September,September 
3310,13/9/2020,Shop006,Dubai,Dubai,DIFC,DeliveryCompany01,Delivered,,AED 32.00,AED 30.00,,Dubai to Dubai,September,September 
3314,13/9/2020,Shop023,Abu Dhabi,Dubai,,DeliveryCompany01,Delivered,,AED 32.00,AED 50.00,,Abu Dhabi to Dubai,September,September 
3312,13/9/2020,Shop017,Dubai,Dubai,Almuhaisnah 3,DeliveryCompany02,Delivered,AED 105.00,AED 30.00,AED 45.00,,Dubai to Dubai,September,September 
3315,13/9/2020,Shop048,Abu Dhabi,Al Ain,Al Dhahir  ,DeliveryCompany01,Delivered,,AED 32.00,AED 50.00,,Abu Dhabi to Al Ain,September,September 
3306,13/9/2020,Shop048,Abu Dhabi,Al Ain,Al Tiwayyah  ,DeliveryCompany01,Delivered,,AED 32.00,AED 50.00,,Abu Dhabi to Al Ain,September,September 
3311,13/9/2020,Shop021,Abu Dhabi,Al Ain,"Street 10, villa 32",DeliveryCompany01,Delivered,,AED 32.00,AED 50.00,,Abu Dhabi to Al Ain,September,September 
3308,13/9/2020,Shop041,Dubai,Ajman,,DeliveryCompany01,Delivered,,AED 32.00,AED 45.00,,Dubai to Ajman,September,September 
3321,14/9/2020,Shop029,Dubai,Abu Dhabi,Al Muroor,DeliveryCompany02,Delivered,AED 50.00,AED 30.00,AED 50.00,,Dubai to Abu Dhabi,September,September 
3335,14/9/2020,Shop015,Dubai,Umm Al Quwain,Fallak Al Muwallah,DeliveryCompany02,Delivered,,AED 30.00,AED 45.00,,Dubai to Umm Al Quwain,September,September 
3317,14/9/2020,Shop061,Abu Dhabi,Abu Dhabi,New Falah,DeliveryCompany05,Delivered,,AED 18.00,AED 45.00,,Abu Dhabi to Abu Dhabi,September,September 
3318,14/9/2020,Shop042,Abu Dhabi,Al Ain,Jabal Hafeet,DeliveryCompany01,Delivered,,AED 32.00,AED 45.00,,Abu Dhabi to Al Ain,September,September 
3336,14/9/2020,Shop004,Abu Dhabi,Dubai,Al Warqa ,DeliveryCompany01,Delivered,,AED 32.00,AED 50.00,,Abu Dhabi to Dubai,September,September 
3332,14/9/2020,Shop011,Sharjah,Abu Dhabi,NYU AD,DeliveryCompany01,Delivered,,AED 32.00,AED 50.00,,Sharjah to Abu Dhabi,September,September 
3328,14/9/2020,Shop016,Dubai,Dubai,Springs 4,DeliveryCompany01,Delivered,,AED 32.00,AED 30.00,,Dubai to Dubai,September,September 
3325,14/9/2020,Shop016,Dubai,Dubai,Al manara,DeliveryCompany01,Delivered,,AED 32.00,AED 30.00,,Dubai to Dubai,September,September 
3327,14/9/2020,Shop016,Dubai,Dubai,Barsha South,DeliveryCompany01,Delivered,,AED 32.00,AED 30.00,,Dubai to Dubai,September,September 
3331,14/9/2020,Shop009,Abu Dhabi,Dubai,Al Twar 2,DeliveryCompany01,Delivered,,AED 32.00,AED 50.00,,Abu Dhabi to Dubai,September,September 
3324,14/9/2020,Shop001,Abu Dhabi,Dubai,Jumeriah,DeliveryCompany01,Delivered,,AED 32.00,AED 50.00,,Abu Dhabi to Dubai,September,September 
3333,14/9/2020,Shop013,Dubai,Abu Dhabi,Khalifa A,DeliveryCompany02,Delivered,,AED 30.00,AED 50.00,,Dubai to Abu Dhabi,September,September 
